userID,agent_utterance,dialogue_act
F4002_072, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
F4002_073, これらの歌舞伎俳優はご存知ですか？,qy
F4002_074, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
F4002_075, そうですか．それは残念です・・,oa
F4002_076, これで対話を終了します．ご協力ありがとうございました・・,oa
F4011_001, これから「芸術作品」について話しましょう,op
F4011_002, 最近芸術作品に触れる機会はありましたか？,qy
F4011_003, 好きな作品などはありますか？,qy
F4011_004, その時に印象に残ったものはありましたか？,qy
F4011_005, なるほど、それは面白そうですね！私も観てみたいです！,pa
F4011_006, 美術館などには行かれることはありますか？,qy
F4011_007, 私も行ってみたいです・・,pa
F4011_008, 最近では，レオナルド・ダビンチの作品「サルバトール・ムンディ」が約510億円で落札されたことが話題になっているようです．ご存じですか？,qy
F4011_009, 「サルバトール・ムンディ」は、イエスキリスト、を描いた作品で，１５００年頃の作品です．,io
F4011_010, 510億円での落札というのは、美術品の競売額としては史上最高額だそうです，すごいですね！,io
F4011_011, すみません、知らないです。,na
F4011_012, ちなみに２位は336億円だそうなので，圧倒的な評価を受けたことがわかりますね．,io
F4011_013, ダビンチの作品を見たことはありますか？,qy
F4011_014, ダビンチの作品は好きですか？,qy
F4011_015, いいですね，私も一度調べてみますね！,oa
F4011_016, これから「旅行」について話しましょう！,op
F4011_017, 最近旅行には行きましたか？,qy
F4011_018, 旅行はどこにいったことがあるんですか？,qw
F4011_019, その旅行ではなにが一番楽しかったんですか？,qw
F4011_020, なるほど、それは楽しそうですね！私も行ってみたいです。,pa
F4011_021, そうなんですか，それは意外ですね？,oa
F4011_022, 国内での「行ってよかった旅先」のランキングが発表されたそうです！,io
F4011_023, １位が函館，２位が石垣島，３位がきよみずでら、だそうです．,io
F4011_024, 函館は，夜景や海鮮などのグルメ，有名な建造物も多くあり，魅力がたくさんあるそうです！,io
F4011_025, きよみずでらは季節ごとに見える景色が全く違って，年中楽しめますね！,io
F4011_026, そうですね，私もそう思います！,oa
F4011_027, そうなんですか，私も行ってみたいです！,pa
F4011_028, すみません，その質問には答えられません．,na
F4011_029, この先，国内の旅行に行く予定はありますか？,qy
F4011_030, そうなんですか，残念です．,oa
F4011_031, これから「ドラマ」の話をしましょう！,op
F4011_032, 最近ドラマは見ましたか？,qy
F4011_033, ドラマはよく見る方ですか？,qy
F4011_034, よく見るんですか！いいですね。今期おすすめのドラマはありますか,qy
F4011_035, そのドラマはどんな内容なんですか？,qw
F4011_036, そのドラマのどういったところが好きなんですか？,qw
F4011_037, なるほど、それは面白そうですね。私も、一度見てみたいです！,pa
F4011_038, そうなんですか．それでは一度独自で調べてみたいと思います．,oa
F4011_039, 放送予定のドラマでは「アノネ」というドラマが注目されているようです．ご存知ですか？,qy
F4011_040, ドラマ「アノネ」は、生きることの意味，生きるうえで大切なものは何か，を問いかけ，真実の人間の愛を見つける物語のようです．,io
F4011_041, 主演は、映画「ちはやふる」でも活躍された，広瀬すずさんのようです．,io
F4011_042, 2018年の1月から放送されるようですよ？,io
F4011_043, 見るつもりはありますか？,qy
F4011_044, そうなんですか！私も見てみたいものです．,pa
F4011_045, これから「スポーツ」について話しましょう！,op
F4011_046, わかりました．,oa
F4011_047, 最近スポーツはしましたか？,qy
F4011_048, そのスポーツはするほうが好きですか？それとも見るほうが好きですか？,qw
F4011_049, そうなんですか，それは残念です．,oa
F4011_050, すみません，その質問には答えられません．,na
F4011_051, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy
F4011_052, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！,io
F4011_053, オリンピックは今までに見たことはありますか？,qy
F4011_054, 日本で開催されるオリンピックを、見に行く予定はありますか？,qy
F4011_055, そうなんですか。それは羨ましいです！,oa
F4011_056, そうですね、私も行けたら行きたいです！,pa
F4011_057, これから「家電」について話しましょう,op
F4011_058, 最近電気屋さんには行きましたか？,qy
F4011_059, 注目の家電はありますか？,qy
F4011_060, 何故注目の家電なんですか？,qw
F4011_061, 好きな家電メーカーはありますか？,qy
F4011_062, わかりました．では一度それについて調べておきますね．,oa
F4011_063, わかりました．,oa
F4011_064, 最近では人工知能を搭載した家電が注目されているようですね．ご存知ですか？,qy
F4011_065, 掃除機をはじめ，洗濯機や電子レンジなどにも搭載されているようです？すごいですね．,io
F4011_066, 人工知能というとロボットをイメージするのですが，これらは全然ロボットの形をしていないんですね．意外です．,io
F4011_067, 人工知能を搭載した家電を持っていますか？,qy
F4011_068, 使い心地はどうですか？,qw
F4011_069, いいですね，私も使ってみたいです！,pa
F4011_070, すみません，その質問には答えられません．,na
F4011_071, これから「銃」について話しましょう,op
